"codigo_postal","estado","municipio","ciudad","colonia","tipo_asentamiento"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Mary","Granja"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Monserrat","Granja"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San José del Barranco","Colonia"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San Juan","Granja"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Santa Bárbara","Fraccionamiento"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Santa Fe","Fraccionamiento"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Villa de Guadalupe","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Alfredo Soriano López","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","El Barranco","Ejido"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","El Cortijo","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","El Espíritu","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","El Gigante","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","El Refugio","Granja"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Gloria","Granja"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Paz","Ranchería"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Providencia","Ranchería"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Trinidad","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Unión","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Las Carmelitas","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Los Gonzalez","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Los Lirios","Fraccionamiento"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Los Sabinos","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San Ángel","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San Cristóbal","Ranchería"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San Pedro Victoria (San Pedro Victoria de Abajo)","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San Pedro Victoria de Arriba","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Santa Anita","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Santa Elena","Granja"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Santa Elena (Elena)","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Viñedos los Zapata","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Viñedos Xoconoxtle","Colonia"
"20305","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Zacatenco","Granja"
"20350","Aguascalientes","San Francisco de los Romo","NULL","Loretito (Charco del Toro)","Ejido"
"20350","Aguascalientes","San Francisco de los Romo","NULL","Los Capricornios (La Biznaga)","Ejido"
"20350","Aguascalientes","San Francisco de los Romo","NULL","Macario J Gómez","Colonia"
"20350","Aguascalientes","San Francisco de los Romo","NULL","Medio Kilo","Ranchería"
"20350","Aguascalientes","San Francisco de los Romo","NULL","Rancho Seco","Ranchería"
"20353","Aguascalientes","San Francisco de los Romo","NULL","La Providencia 1","Granja"
"20355","Aguascalientes","San Francisco de los Romo","NULL","La Concepción","Pueblo"
"20355","Aguascalientes","San Francisco de los Romo","NULL","La Guayana","Ranchería"
"20355","Aguascalientes","San Francisco de los Romo","NULL","Parque Industrial San Francisco de los Romo","Zona industrial"
"20355","Aguascalientes","San Francisco de los Romo","NULL","Paseos de la Providencia","Fraccionamiento"
"20355","Aguascalientes","San Francisco de los Romo","NULL","San Ramón","Ejido"
"20355","Aguascalientes","San Francisco de los Romo","NULL","Urbi Villa del Vergel","Fraccionamiento"
"20355","Aguascalientes","San Francisco de los Romo","NULL","Viñedos River","Hacienda"
"20356","Aguascalientes","San Francisco de los Romo","NULL","Borrotes","Ranchería"
"20356","Aguascalientes","San Francisco de los Romo","NULL","Estación Chicalote","Paraje"
"20356","Aguascalientes","San Francisco de los Romo","NULL","Ramón Romo","Ejido"
"20357","Aguascalientes","San Francisco de los Romo","NULL","Amapolas del Río","Ejido"
"20357","Aguascalientes","San Francisco de los Romo","NULL","El Tepetate","Ranchería"
"20357","Aguascalientes","San Francisco de los Romo","NULL","Ojo de Agua del Mezquite","Ejido"
"20357","Aguascalientes","San Francisco de los Romo","NULL","Rancho Nuevo","Ejido"
"20357","Aguascalientes","San Francisco de los Romo","NULL","Rancho Nuevo 2","Ranchería"
"20358","Aguascalientes","San Francisco de los Romo","NULL","Ex Viñedos de Guadalupe","Colonia"
"20358","Aguascalientes","San Francisco de los Romo","NULL","La Casita","Fraccionamiento"
"20358","Aguascalientes","San Francisco de los Romo","NULL","La Ribera","Fraccionamiento"
"20358","Aguascalientes","San Francisco de los Romo","NULL","Parque Industrial Valle de Aguascalientes","Zona industrial"
"20358","Aguascalientes","San Francisco de los Romo","NULL","Puertecito de la Virgen","Ranchería"
"20358","Aguascalientes","San Francisco de los Romo","NULL","Sendero de los Quetzales","Fraccionamiento"
"20358","Aguascalientes","San Francisco de los Romo","NULL","Villas de San Felipe","Fraccionamiento"
"20500","Aguascalientes","San José de Gracia","NULL","San José de Gracia","Pueblo"
"20501","Aguascalientes","San José de Gracia","NULL","El Jocoqui","Ranchería"
"20502","Aguascalientes","San José de Gracia","NULL","Cieneguita","Ranchería"
"20503","Aguascalientes","San José de Gracia","NULL","El Toril","Ranchería"
"20504","Aguascalientes","San José de Gracia","NULL","Santa Elena de la Cruz (Capadero)","Colonia"
"20506","Aguascalientes","San José de Gracia","NULL","Las Amarillas","Ranchería"
"20508","Aguascalientes","San José de Gracia","NULL","Potrerillo","Ranchería"
"20508","Aguascalientes","San José de Gracia","NULL","Tortugas","Ranchería"
"20510","Aguascalientes","San José de Gracia","NULL","Ciénega de Alcorcha","Ranchería"
"20516","Aguascalientes","San José de Gracia","NULL","Boca del Túnel de Potrerillo","Ranchería"
"20520","Aguascalientes","San José de Gracia","NULL","La Congoja","Ranchería"
"20525","Aguascalientes","San José de Gracia","NULL","La Campana","Ranchería"
"20530","Aguascalientes","San José de Gracia","NULL","Bajío de La Tienda","Ranchería"
"20534","Aguascalientes","San José de Gracia","NULL","El Cepo","Ranchería"
"20538","Aguascalientes","San José de Gracia","NULL","Antrialgo","Ranchería"
"20538","Aguascalientes","San José de Gracia","NULL","Sierra Hermosa (Los Alamitos)","Ranchería"
"20540","Aguascalientes","San José de Gracia","NULL","Paredes","Ejido"
"20545","Aguascalientes","San José de Gracia","NULL","San Antonio de los Ríos","Ejido"
"20550","Aguascalientes","San José de Gracia","NULL","Santa Rosa de Lima","Ranchería"
"20560","Aguascalientes","San José de Gracia","NULL","Presa del Sáuz","Ranchería"
"20564","Aguascalientes","San José de Gracia","NULL","Rancho Viejo","Ranchería"
"20567","Aguascalientes","San José de Gracia","NULL","Potrero de los López","Ejido"
"20570","Aguascalientes","San José de Gracia","NULL","El Tecongo","Ranchería"
"20574","Aguascalientes","San José de Gracia","NULL","Estancia de San Marcos","Ranchería"
"20576","Aguascalientes","San José de Gracia","NULL","San José [Club Náutico]","Ranchería"
"20578","Aguascalientes","San José de Gracia","NULL","Paso del Sauz","Ranchería"
"20580","Aguascalientes","San José de Gracia","NULL","Guajolotes (Huijolotes)","Ranchería"
"20584","Aguascalientes","San José de Gracia","NULL","Santa Rosa","Ranchería"
"20590","Aguascalientes","San José de Gracia","NULL","El Taray","Ranchería"
"20600","Aguascalientes","Tepezalá","Tepezalá","Tepezala Centro","Colonia"
"20602","Aguascalientes","Tepezalá","Tepezalá","Cholula 2a Sección","Colonia"
"20603","Aguascalientes","Tepezalá","Tepezalá","Comunidad San Rafael","Colonia"
"20603","Aguascalientes","Tepezalá","Tepezalá","Del Socorro","Barrio"
"20603","Aguascalientes","Tepezalá","Tepezalá","Los Arcos","Colonia"
"20604","Aguascalientes","Tepezalá","Tepezalá","Felipe Gonzalez González 1a Sección","Colonia"
"20604","Aguascalientes","Tepezalá","Tepezalá","Felipe Gonzalez González 2a Sección","Colonia"
"20605","Aguascalientes","Tepezalá","Tepezalá","La Cañada","Colonia"
"20607","Aguascalientes","Tepezalá","Tepezalá","Luis Ortega Douglas","Colonia"
"20608","Aguascalientes","Tepezalá","Tepezalá","Cholula 1a Sección","Colonia"
"20610","Aguascalientes","Tepezalá","NULL","El Barranco","Ejido"
"20610","Aguascalientes","Tepezalá","NULL","El Chayote","Ejido"
"20612","Aguascalientes","Tepezalá","NULL","Las Pilas","Hacienda"
"20613","Aguascalientes","Tepezalá","NULL","San Rafael","Ejido"
"20614","Aguascalientes","Tepezalá","NULL","Ampliación los Hornos (el Lagunazo)","Colonia"
"20614","Aguascalientes","Tepezalá","NULL","Los Alamitos","Ejido"
"20614","Aguascalientes","Tepezalá","NULL","Luz de San Antonio (La Luz)","Ranchería"
"20615","Aguascalientes","Tepezalá","NULL","El Carmen","Ranchería"
"20615","Aguascalientes","Tepezalá","NULL","El Porvenir","Ejido"
"20615","Aguascalientes","Tepezalá","NULL","El Progreso (La Tira)","Ranchería"
"20616","Aguascalientes","Tepezalá","NULL","San Antonio","Ejido"
"20620","Aguascalientes","Tepezalá","NULL","Mesillas","Ejido"
"20622","Aguascalientes","Tepezalá","NULL","Ojo de Agua de los Montes","Ejido"
"20634","Aguascalientes","Tepezalá","NULL","La Victoria","Ranchería"
"20637","Aguascalientes","Tepezalá","NULL","El Águila","Ejido"
"20637","Aguascalientes","Tepezalá","NULL","El Gigante","Ejido"
"20645","Aguascalientes","Tepezalá","NULL","El Zorrillo","Ranchería"
"20645","Aguascalientes","Tepezalá","NULL","Reyes","Granja"
"20650","Aguascalientes","Tepezalá","NULL","Puerto de la Concepción","Ejido"
"20654","Aguascalientes","Tepezalá","NULL","Los Hornos","Ranchería"
"20656","Aguascalientes","Tepezalá","NULL","Carboneras","Ejido"
"20656","Aguascalientes","Tepezalá","NULL","El Refugio","Ejido"
"20657","Aguascalientes","Tepezalá","NULL","Arroyo Hondo","Ejido"
"20658","Aguascalientes","Tepezalá","NULL","El Tepozán","Ranchería"
"20659","Aguascalientes","Tepezalá","NULL","Caldera","Ejido"
"22750","Baja California","Ensenada","NULL","Francisco Zarco","Pueblo"
"22750","Baja California","Ensenada","NULL","Guadalupe","Pueblo"
"22750","Baja California","Ensenada","NULL","San Antonio Necua","Ranchería"
"22755","Baja California","Ensenada","NULL","14 de Febrero","Pueblo"
"22755","Baja California","Ensenada","NULL","El Porvenir","Ejido"
"22755","Baja California","Ensenada","NULL","Las Brisas","Pueblo"
"22756","Baja California","Ensenada","NULL","El Milagro","Ranchería"
"22760","Baja California","Ensenada","NULL","Bajamar","Colonia"
"22760","Baja California","Ensenada","NULL","Cíbolas Del Mar","Colonia"
"22760","Baja California","Ensenada","NULL","Colinas Del Mar","Colonia"
"22760","Baja California","Ensenada","NULL","El Sauzal","Pueblo"
"22760","Baja California","Ensenada","NULL","Lomas Del Sauzal","Colonia"
"22760","Baja California","Ensenada","NULL","Manchuria","Colonia"
"22760","Baja California","Ensenada","NULL","Santa Anita","Colonia"
"22760","Baja California","Ensenada","NULL","Santa Cruz","Ejido"
"22765","Baja California","Ensenada","NULL","La Misión","Ejido"
"22765","Baja California","Ensenada","NULL","La Salina","Residencial"
"22765","Baja California","Ensenada","NULL","Puerto Salina La Marina","Equipamiento"
"22766","Baja California","Ensenada","NULL","Lomas de San Antonio","Fraccionamiento"
"22766","Baja California","Ensenada","NULL","San Antonio de Las Minas","Pueblo"
"22766","Baja California","Ensenada","NULL","Santa Rosa","Ranchería"
"22766","Baja California","Ensenada","NULL","Villa de Juárez","Ejido"
"22767","Baja California","Ensenada","NULL","Cuatro Milpas","Colonia"
"22770","Baja California","Ensenada","NULL","Puerta Trampa","Poblado comunal"
"22770","Baja California","Ensenada","NULL","Real del Castillo Nuevo","Ejido"
"22770","Baja California","Ensenada","NULL","Rosa de Castilla","Ranchería"
"22771","Baja California","Ensenada","NULL","La Huerta","Congregación"
"22771","Baja California","Ensenada","NULL","Ojos Negros","Ranchería"
"22780","Baja California","Ensenada","NULL","El Ciprés","Ranchería"
"22785","Baja California","Ensenada","NULL","23 de Noviembre","Unidad habitacional"
"22785","Baja California","Ensenada","NULL","Aeropuerto","Colonia"
"22785","Baja California","Ensenada","NULL","Brisa del Mar","Colonia"
"22785","Baja California","Ensenada","NULL","Chapultepec","Pueblo"
"22785","Baja California","Ensenada","NULL","Chapultepec del Mar","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Chapultepec II Polígono III","Colonia"
"22785","Baja California","Ensenada","NULL","Conjunto Artesanal","Colonia"
"22785","Baja California","Ensenada","NULL","Domingo Luna","Colonia"
"22785","Baja California","Ensenada","NULL","El Ciprés","Colonia"
"22785","Baja California","Ensenada","NULL","El Naranjo","Colonia"
"22785","Baja California","Ensenada","NULL","Escritores","Colonia"
"22785","Baja California","Ensenada","NULL","Jardines","Colonia"
"22785","Baja California","Ensenada","NULL","Jardines del Mar","Colonia"
"22785","Baja California","Ensenada","NULL","Juan Diego","Residencial"
"22785","Baja California","Ensenada","NULL","Las Palmas","Colonia"
"22785","Baja California","Ensenada","NULL","Lomas de San Fernando 1","Colonia"
"22785","Baja California","Ensenada","NULL","Lomas de San Fernando 2","Colonia"
"22785","Baja California","Ensenada","NULL","Playas de Chapultepec","Colonia"
"22785","Baja California","Ensenada","NULL","Pórticos del Mar 1","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Pórticos del Mar 2","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Pórticos del Mar 3","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Praderas del Ciprés Sección 2","Colonia"
"22785","Baja California","Ensenada","NULL","Praderas del Ciprés Sección I","Colonia"
"22785","Baja California","Ensenada","NULL","Real de San Fernando","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Residencial el Rey","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Rinconada del Pedregal","Colonia"
"22785","Baja California","Ensenada","NULL","San Borja Residencial","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Santo Domingo Residencial","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Siena Residencial","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Todos los Santos","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Valle de Chapultepec","Colonia"
"22785","Baja California","Ensenada","NULL","Villa del Real","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Villas del Campo","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Villas del Mar","Colonia"
"22785","Baja California","Ensenada","NULL","Villas del Real 2a Sección","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Villas del Real 3a Sección","Fraccionamiento"
"22785","Baja California","Ensenada","NULL","Villas del Real 4a Sección","Fraccionamiento"
